,node,category
4115,2288501035,proukr
4116,2288669099,pax
4117,2288843750,proukr
4118,2289779582,pax
4119,2290352837,proukr
4120,2290646663,proukr
4121,2291526088,pax
4122,2294040718,proukr
4123,2294663185,proukr
4124,2295819507,pax
4125,2296151025,proukr
4126,2297532511,proukr
4127,2297601449,proukr
4128,2298289777,pax
4129,2298426193,proukr
4130,2299818829,pax
4131,2301628435,proukr
4132,2301687886,proukr
4133,2301844336,prorus
4134,2302413804,proukr
4135,2305285650,dontcare
4136,2310662821,proukr
4137,2311930328,proukr
4138,2313795272,proukr
4139,2313865992,proukr
4140,2314018987,prorus
4141,2314054921,proukr
4142,2316113689,proukr
4143,2318622536,pax
4144,2319331160,proukr
4145,2319643507,proukr
4146,2321197453,proukr
4147,2321539294,proukr
4148,2321981176,proukr
4149,2322424306,proukr
4150,2324759892,pax
4151,2325443746,pax
4152,2325704833,proukr
4153,2327325201,proukr
4154,2327508894,proukr
4155,2328637353,prorus
4156,2329359954,pax
4157,2330341389,pax
4158,2330663227,dontcare
4159,2330892786,proukr
4160,2330989491,prorus
4161,2333422103,proukr
4162,2333516540,proukr
4163,2333826209,proukr
4164,2334587973,pax
4165,2335773126,proukr
4166,2336207721,proukr
4167,2337185060,proukr
4168,2337246962,proukr
4169,2337375098,proukr
4170,2339453756,proukr
4171,2340139071,proukr
4172,2340522188,proukr
4173,2340552066,proukr
4174,2343067570,pax
4175,2343948030,proukr
4176,2344913904,proukr
4177,2346818966,proukr
4178,2348984153,proukr
4179,2349800210,proukr
4180,2350282104,proukr
4181,2350648896,dontcare
4182,2350966291,proukr
4183,2352406063,prorus
4184,2352436693,proukr
4185,2353312426,proukr
4186,2354346220,dontcare
4187,2355234878,proukr
4188,2356310243,prorus
4189,2356329331,proukr
4190,2356750394,proukr
4191,2357805751,pax
4192,2358313803,dontcare
4193,2358413663,proukr
4194,2359337692,proukr
4195,2360335217,proukr
4196,2360450355,proukr
4197,2361116313,proukr
4198,2361423587,proukr
4199,2361481063,proukr
4200,2361514953,proukr
4201,2361623269,proukr
4202,2361729259,proukr
4203,2364759344,proukr
4204,2365160321,proukr
4205,2367167777,proukr
4206,2367642810,proukr
4207,2367915778,proukr
4208,2368363112,proukr
4209,2368616455,proukr
4210,2368906765,proukr
4211,2369923917,proukr
4212,2370156364,proukr
4213,2370802429,pax
4214,2371064395,proukr
4215,2371742269,pax
4216,2371792027,proukr
4217,2373487327,proukr
4218,2373741541,proukr
4219,2373924896,proukr
4220,2374934514,proukr
4221,2375329118,pax
4222,2376382104,proukr
4223,2377661929,proukr
4224,2378324935,proukr
4225,2383145095,proukr
4226,2384194914,proukr
4227,2384245562,proukr
4228,2386059399,pax
4229,2387779440,proukr
4230,2388127680,proukr
4231,2389738746,proukr
4232,2390315175,proukr
4233,2390413753,proukr
4234,2391024671,pax
4235,2391523226,proukr
4236,2391625197,proukr
4237,2391826305,proukr
4238,2392428215,proukr
4239,2393202402,pax
4240,2393554652,pax
4241,2393932249,prorus
4242,2395163805,proukr
4243,2397177720,proukr
4244,2397194341,proukr
4245,2397731605,pax
4246,2397844595,pax
4247,2398484508,proukr
4248,2401156465,pax
4249,2401896174,pax
4250,2403281177,proukr
4251,2403746399,dontcare
4252,2404316373,proukr
4253,2407368942,pax
4254,2407746385,proukr
4255,2409089088,proukr
4256,2409451987,prorus
4257,2409501757,pax
4258,2409661472,proukr
4259,2410344827,proukr
4260,2411462022,proukr
4261,2412528710,proukr
4262,2413023128,proukr
4263,2413099602,proukr
4264,2414150666,pax
4265,2414682894,pax
4266,2414860857,pax
4267,2415176101,proukr
4268,2415861390,prorus
4269,2416079334,proukr
4270,2416263080,prorus
4271,2417104988,proukr
4272,2417165851,proukr
4273,2418316053,proukr
4274,2418796129,dontcare
4275,2419260560,proukr
4276,2420014062,prorus
4277,2420712286,proukr
4278,2420848054,proukr
4279,2422073250,proukr
4280,2422224321,pax
4281,2423794922,proukr
4282,2424494346,pax
4283,2426277074,prorus
4284,2426853665,proukr
4285,2428652192,proukr
4286,2429328178,pax
4287,2429647765,proukr
4288,2429833410,proukr
4289,2430290070,pax
4290,2430709940,proukr
4291,2432517942,proukr
4292,2433228661,proukr
4293,2433706219,proukr
4294,2434081019,proukr
4295,2434162616,dontcare
4296,2435430259,proukr
4297,2437761697,pax
4298,2438001966,proukr
4299,2438109488,dontcare
4300,2440158972,pax
4301,2442672558,proukr
4302,2444667713,proukr
4303,2445435047,pax
4304,2445534734,proukr
4305,2445684965,pax
4306,2445913698,proukr
4307,2447337964,proukr
4308,2447639719,proukr
4309,2447664324,proukr
4310,2447846539,proukr
4311,2448697595,proukr
4312,2449300256,proukr
4313,2450600252,proukr
4314,2452853334,proukr
4315,2453069245,pax
4316,2454926696,proukr
4317,2455274583,pax
4318,2456292863,proukr
4319,2456707272,proukr
4320,2457330163,dontcare
4321,2457388633,proukr
4322,2457833413,proukr
4323,2458244786,proukr
4324,2458559876,pax
4325,2459130996,proukr
4326,2460046638,proukr
4327,2460279166,prorus
4328,2460303326,proukr
4329,2461069121,prorus
4330,2463542496,pax
4331,2465246300,proukr
4332,2465413693,proukr
4333,2466839216,proukr
4334,2466910888,proukr
4335,2467819591,proukr
4336,2470417146,pax
4337,2470949193,proukr
4338,2471227616,dontcare
4339,2472170366,pax
4340,2472499606,proukr
4341,2473151803,proukr
4342,2474884325,proukr
4343,2475768654,proukr
4344,2479620311,prorus
4345,2480083422,pax
4346,2482218608,proukr
4347,2484518008,proukr
4348,2484582918,proukr
4349,2485726615,proukr
4350,2488682005,proukr
4351,2490393199,proukr
4352,2492135088,proukr
4353,2492520509,dontcare
4354,2492659458,pax
4355,2493276151,pax
4356,2493383593,proukr
4357,2494382563,pax
4358,2495196338,proukr
4359,2495438810,proukr
4360,2495720622,proukr
4361,2496519307,pax
4362,2496601052,proukr
4363,2500093985,proukr
4364,2502468500,proukr
4365,2502992592,proukr
4366,2504419224,proukr
4367,2505484243,pax
4368,2511061113,proukr
4369,2512810447,proukr
4370,2513468750,proukr
4371,2513476004,proukr
4372,2515860935,pax
4373,2518668322,prorus
4374,2520582142,proukr
4375,2520833916,proukr
4376,2521602814,proukr
4377,2522699837,proukr
4378,2525155376,proukr
4379,2526106870,pax
4380,2529044971,proukr
4381,2532918635,pax
4382,2533290997,proukr
4383,2534863005,proukr
4384,2535648152,pax
4385,2536023267,proukr
4386,2536233330,pax
4387,2536670344,pax
4388,2537862475,proukr
4389,2539747665,pax
4390,2540607781,proukr
4391,2542779508,proukr
4392,2543974826,prorus
4393,2546122203,proukr
4394,2546129285,proukr
4395,2547639326,pax
4396,2548962397,pax
4397,2549191398,dontcare
4398,2549677832,proukr
4399,2550595807,proukr
4400,2552935555,proukr
4401,2554989588,proukr
4402,2556496194,proukr
4403,2556597078,dontcare
4404,2556734218,pax
4405,2560259563,proukr
4406,2560367465,proukr
4407,2560710709,pax
4408,2562251658,pax
4409,2562681987,proukr
4410,2562783393,dontcare
4411,2563697934,proukr
4412,2565866570,pax
4413,2566363472,proukr
4414,2567396900,pax
4415,2569856378,pax
4416,2570070064,proukr
4417,2570522812,prorus
4418,2573480784,proukr
4419,2573819212,proukr
4420,2574837761,proukr
4421,2574904722,proukr
4422,2575115489,proukr
4423,2575432062,proukr
4424,2575462577,proukr
4425,2575538452,proukr
4426,2581000106,dontcare
4427,2582905646,proukr
4428,2583130075,proukr
4429,2583706754,proukr
4430,2583923682,pax
4431,2587605783,proukr
4432,2588045113,proukr
4433,2588950618,proukr
4434,2590145787,proukr
4435,2591410081,proukr
4436,2593261652,proukr
4437,2593519705,pax
4438,2595305888,proukr
4439,2598207567,proukr
4440,2598214470,pax
4441,2598357146,proukr
4442,2603141803,pax
4443,2605678135,proukr
4444,2605915484,pax
4445,2606389745,prorus
4446,2607246110,proukr
4447,2608355011,pax
4448,2609710289,proukr
4449,2609823388,proukr
4450,2610664382,pax
4451,2612142824,pax
4452,2613090119,proukr
4453,2614696429,proukr
4454,2615125034,proukr
4455,2615155192,proukr
4456,2616411822,pax
4457,2616995078,proukr
4458,2622991654,proukr
4459,2623362653,proukr
4460,2628788333,proukr
4461,2636340443,dontcare
4462,2646776533,proukr
4463,2650194375,proukr
4464,2654391864,pax
4465,2654704009,proukr
4466,2657925518,dontcare
4467,2658640056,proukr
4468,2663466050,proukr
4469,2663682300,proukr
4470,2665217864,pax
4471,2670627368,proukr
4472,2670691267,proukr
4473,2671008314,proukr
4474,2671224402,proukr
4475,2672941536,pax
4476,2677071203,proukr
4477,2677293150,pax
4478,2677371627,proukr
4479,2679660650,proukr
4480,2680539031,proukr
4481,2682586691,proukr
4482,2687653669,proukr
4483,2690260674,pax
4484,2694223969,proukr
4485,2694907105,pax
4486,2695839951,proukr
4487,2698952972,dontcare
4488,2704435280,proukr
4489,2704545012,pax
4490,2705021885,proukr
4491,2710973368,proukr
4492,2712489396,proukr
4493,2714267967,proukr
4494,2714465297,proukr
4495,2714596672,proukr
4496,2715353151,proukr
4497,2715563665,dontcare
4498,2717113375,pax
4499,2717438288,dontcare
4500,2723912350,proukr
4501,2724960925,dontcare
4502,2725140107,proukr
4503,2725391474,proukr
4504,2725838630,proukr
4505,2726499554,proukr
4506,2726675286,pax
4507,2727810595,pax
4508,2729348017,proukr
4509,2730572050,proukr
4510,2731281545,proukr
4511,2732470025,pax
4512,2734703312,prorus
4513,2735783902,proukr
4514,2737118184,proukr
4515,2737430468,pax
4516,2738169336,pax
4517,2738905488,proukr
4518,2739751692,proukr
4519,2740147945,prorus
4520,2742542732,dontcare
4521,2742851900,proukr
4522,2743971147,proukr
4523,2743986454,proukr
4524,2744306221,proukr
4525,2745183258,dontcare
4526,2745195501,dontcare
4527,2746856055,proukr
4528,2747267152,pax
4529,2747664892,proukr
4530,2750341247,prorus
4531,2750799759,proukr
4532,2752784079,proukr
4533,2752880320,prorus
4534,2753544689,proukr
4535,2753704449,proukr
4536,2755986621,proukr
4537,2756585388,proukr
4538,2756875433,proukr
4539,2756988277,pax
4540,2757343023,proukr
4541,2757456680,proukr
4542,2759467659,proukr
4543,2759637553,proukr
4544,2762033667,proukr
4545,2762447915,prorus
4546,2765857438,pax
4547,2766501987,proukr
4548,2766603077,proukr
4549,2767095967,proukr
4550,2767562372,proukr
4551,2768038528,pax
4552,2768049243,proukr
4553,2768274671,proukr
4554,2768682611,prorus
4555,2768922304,proukr
4556,2768923612,proukr
4557,2769409221,proukr
4558,2769677878,pax
4559,2771643113,proukr
4560,2771704583,proukr
4561,2772145132,proukr
4562,2772913195,proukr
4563,2774487343,proukr
4564,2775517100,proukr
4565,2777069148,proukr
4566,2777370115,proukr
4567,2778332712,dontcare
4568,2779734295,dontcare
4569,2780322672,proukr
4570,2781698075,pax
4571,2783630133,pax
4572,2784051524,proukr
4573,2786840825,dontcare
4574,2786924497,proukr
4575,2787102655,proukr
4576,2789044021,proukr
4577,2789574570,proukr
4578,2790631932,proukr
4579,2792605010,pax
4580,2792672981,proukr
4581,2793335387,proukr
4582,2793854050,proukr
4583,2794620122,proukr
4584,2796664038,proukr
4585,2797396292,pax
4586,2798212086,proukr
4587,2798855691,dontcare
4588,2799694817,proukr
4589,2799934021,proukr
4590,2801229139,proukr
4591,2804800680,proukr
4592,2804989801,dontcare
4593,2807448258,prorus
4594,2808044466,proukr
4595,2808602586,proukr
4596,2808650785,dontcare
4597,2808723793,proukr
4598,2808759109,pax
4599,2809133224,proukr
4600,2811923523,proukr
4601,2813097318,proukr
4602,2815269150,proukr
4603,2815908315,proukr
4604,2815977937,proukr
4605,2816414770,proukr
4606,2817549018,proukr
4607,2820579362,pax
4608,2821163219,proukr
4609,2821961515,pax
4610,2822758811,pax
4611,2826936709,pax
4612,2828301327,proukr
4613,2828547379,proukr
4614,2828576424,proukr
4615,2828630539,proukr
4616,2828727288,proukr
4617,2829626340,proukr
4618,2829989565,pax
4619,2830036780,proukr
4620,2830107348,pax
4621,2831607005,prorus
4622,2831916949,dontcare
4623,2835390941,proukr
4624,2835621056,prorus
4625,2836859779,proukr
4626,2837389899,dontcare
4627,2838271509,pax
4628,2839510216,proukr
4629,2839517127,pax
4630,2840403893,pax
4631,2840419574,proukr
4632,2842034452,proukr
4633,2842570103,proukr
4634,2843414261,proukr
4635,2843821602,proukr
4636,2845340686,proukr
4637,2847140499,pax
4638,2847906743,dontcare
4639,2848259559,pax
4640,2848802507,pax
4641,2849226306,prorus
4642,2849876151,proukr
4643,2850058686,proukr
4644,2850918173,pax
4645,2853542034,proukr
4646,2853885191,proukr
4647,2855440393,proukr
4648,2856133189,proukr
4649,2857046853,pax
4650,2857659911,pax
4651,2858152744,proukr
4652,2860506258,proukr
4653,2861212806,pax
4654,2861728708,pax
4655,2862661283,proukr
4656,2863339097,pax
4657,2863551224,proukr
4658,2864300625,dontcare
4659,2865493450,proukr
4660,2865942541,pax
4661,2866284167,pax
4662,2867222703,proukr
4663,2868175610,pax
4664,2869079259,proukr
4665,2869399745,proukr
4666,2870730197,proukr
4667,2872699133,proukr
4668,2872872958,proukr
4669,2873895183,proukr
4670,2875581861,proukr
4671,2876041031,proukr
4672,2876346088,proukr
4673,2876989103,proukr
4674,2879293835,proukr
4675,2879451141,proukr
4676,2879672239,proukr
4677,2879704329,dontcare
4678,2879774945,proukr
4679,2879920362,dontcare
4680,2881350169,proukr
4681,2881789926,proukr
4682,2883935176,proukr
4683,2884834456,proukr
4684,2885381565,proukr
4685,2885593463,pax
4686,2886489263,proukr
4687,2887293508,proukr
4688,2888324800,proukr
4689,2889079811,proukr
4690,2889239795,proukr
4691,2890615444,proukr
4692,2892619148,pax
4693,2892691343,proukr
4694,2892785058,proukr
4695,2893365487,prorus
4696,2893772003,proukr
4697,2894589571,prorus
4698,2895274698,proukr
4699,2896686399,proukr
4700,2897196704,pax
4701,2898499381,pax
4702,2898770241,pax
4703,2899698784,pax
4704,2900848542,proukr
4705,2902077177,pax
4706,2902080532,pax
4707,2902340755,proukr
4708,2903133183,proukr
4709,2903249977,dontcare
4710,2903675035,proukr
4711,2904608902,prorus
4712,2905363619,proukr
4713,2906517367,pax
4714,2908555111,proukr
4715,2909598150,proukr
4716,2910589917,prorus
4717,2910978173,pax
4718,2911346787,proukr
4719,2912442951,pax
4720,2914349009,proukr
4721,2916025893,proukr
4722,2916094244,proukr
4723,2916627870,proukr
4724,2916646212,proukr
4725,2916712709,proukr
4726,2916750281,dontcare
4727,2917445695,proukr
4728,2918643291,proukr
4729,2918826821,proukr
4730,2918893137,proukr
4731,2920033789,proukr
4732,2921048664,proukr
4733,2923055007,proukr
4734,2923534360,proukr
4735,2923589967,proukr
4736,2926212802,proukr
4737,2927022706,proukr
4738,2927740740,proukr
4739,2928119970,proukr
4740,2930439788,proukr
4741,2931245531,proukr
4742,2932990316,pax
4743,2934104665,proukr
4744,2934175713,proukr
4745,2945947797,pax
4746,2949013762,proukr
4747,2949142601,proukr
4748,2949929927,dontcare
4749,2949964384,proukr
4750,2950121078,proukr
4751,2951215268,proukr
4752,2951471872,pax
4753,2952552491,proukr
4754,2955759658,pax
4755,2956836471,proukr
4756,2958495973,dontcare
4757,2958546064,proukr
4758,2959143236,proukr
4759,2959314759,pax
4760,2959759857,proukr
4761,2961788171,proukr
4762,2963634915,prorus
4763,2964161673,proukr
4764,2965188994,proukr
4765,2965517210,proukr
4766,2965933474,pax
4767,2966491103,proukr
4768,2966860624,proukr
4769,2968367007,proukr
4770,2969405391,proukr
4771,2970466277,pax
4772,2971516817,pax
4773,2972026181,pax
4774,2973100455,proukr
4775,2973975569,proukr
4776,2974785586,proukr
4777,2974805145,pax
4778,2975160689,proukr
4779,2976810483,proukr
4780,2977681373,proukr
4781,2977706207,pax
4782,2977734352,pax
4783,2978135763,pax
4784,2978221714,proukr
4785,2978828511,proukr
4786,2979538671,proukr
4787,2980022487,proukr
4788,2981819817,proukr
4789,2981900049,proukr
4790,2983355574,pax
4791,2984260990,proukr
4792,2984617096,proukr
4793,2985497453,proukr
4794,2986195098,proukr
4795,2986274967,proukr
4796,2987098434,pax
4797,2987906819,dontcare
4798,2988698938,pax
4799,2989821190,proukr
4800,2991813337,proukr
4801,2993817528,proukr
4802,2996457280,proukr
4803,2997583843,proukr
4804,2997866579,proukr
4805,2998655076,proukr
4806,2999478886,pax
4807,2999528697,proukr
4808,3003526245,pax
4809,3003886063,proukr
4810,3003908155,pax
4811,3005514280,pax
4812,3006610437,proukr
4813,3006786691,dontcare
4814,3007636249,proukr
4815,3009473173,proukr
4816,3010102438,proukr
4817,3010907035,proukr
4818,3011246728,dontcare
4819,3011325855,dontcare
4820,3011673768,pax
4821,3014059940,proukr
4822,3017400805,proukr
4823,3017732286,proukr
4824,3017901893,proukr
4825,3018109789,proukr
4826,3019042393,proukr
4827,3019991748,proukr
4828,3020070156,prorus
4829,3021258574,pax
4830,3024419560,pax
4831,3025255775,proukr
4832,3025630209,proukr
4833,3027399018,proukr
4834,3030062155,prorus
4835,3030750364,proukr
4836,3032356834,proukr
4837,3032745635,proukr
4838,3032825368,proukr
4839,3035950295,proukr
4840,3036764830,proukr
4841,3037190793,proukr
4842,3037232182,proukr
4843,3038167520,proukr
4844,3038308638,proukr
4845,3040369485,proukr
4846,3040438883,pax
4847,3040583776,proukr
4848,3040871649,proukr
4849,3042234836,proukr
4850,3042518200,proukr
4851,3042896986,pax
4852,3044554164,prorus
4853,3047185202,proukr
4854,3049422273,proukr
4855,3052406629,proukr
4856,3052782203,proukr
4857,3057758687,dontcare
4858,3059735733,proukr
4859,3059772668,prorus
4860,3064143615,pax
4861,3064718404,proukr
4862,3065680671,proukr
4863,3065682771,proukr
4864,3067238897,proukr
4865,3069762388,proukr
4866,3073451942,proukr
4867,3074328254,proukr
4868,3075120383,proukr
4869,3076989040,prorus
4870,3077160676,proukr
4871,3077241082,proukr
4872,3079556932,proukr
4873,3079868044,proukr
4874,3082370998,prorus
4875,3082546368,pax
4876,3082939222,proukr
4877,3085355441,proukr
4878,3087491573,prorus
4879,3088183988,dontcare
4880,3088903725,proukr
4881,3091257648,proukr
4882,3091549596,prorus
4883,3092539227,proukr
4884,3093681456,proukr
4885,3098129598,proukr
4886,3103989758,dontcare
4887,3105328828,proukr
4888,3105964875,dontcare
4889,3106734310,pax
4890,3107281715,pax
4891,3108196103,proukr
4892,3108688985,proukr
4893,3112005410,pax
4894,3112934578,pax
4895,3114142856,dontcare
4896,3119627451,proukr
4897,3121736475,proukr
4898,3121775038,dontcare
4899,3122464086,proukr
4900,3122487777,dontcare
4901,3125283486,pax
4902,3126717874,dontcare
4903,3128088058,pax
4904,3128928340,proukr
4905,3129677565,pax
4906,3130977725,prorus
4907,3131083463,pax
4908,3131538255,prorus
4909,3131587995,proukr
4910,3131595004,pax
4911,3131731311,proukr
4912,3132123721,proukr
4913,3137560986,proukr
4914,3139558693,proukr
4915,3140350122,proukr
