,source,target
4214,122808422,1317895582149640193
4215,122808422,4786222385
4216,122808422,721659320329371648
4217,122808422,534729970
4218,122808422,257136653
4219,122808422,2194543537
4220,122808422,579287636
4221,122808422,799796448590266368
4222,122808422,1434574011925630977
4223,122808422,2301844336
4224,123102547,2956836471
4225,123231777,1347282456987258880
4226,123287597,705539763349164032
4227,123299151,1270133776748855304
4228,123536206,392557812
4229,123614006,1270133776748855304
4230,123614006,468851612
4231,124407681,2616995078
4232,124418131,443369826
4233,124418689,1401015246718914560
4234,124667938,1270133776748855304
4235,125060856,2956836471
4236,125134257,148934677
4237,125143408,2202063265
4238,125143408,316797199
4239,125382032,1433815236
4240,125441290,1045412502
4241,125680551,4018888580
4242,125940569,2301844336
4243,126203618,722431116
4244,127027996,2202063265
4245,127420382,501137418
4246,127713752,1205226529455632385
4247,127833097,1205226529455632385
4248,127848364,1317817827970134025
4249,128162034,2956836471
4250,128162034,2202063265
4251,128218580,2956836471
4252,128336722,1270133776748855304
4253,128493514,1248222611856863235
4254,128493514,919915692375330816
4255,128493514,938910604521336838
4256,128493514,1468871472827535360
4257,128637146,762530951738036224
4258,128763579,1278701004
4259,129091518,194380905
4260,129157217,2956836471
4261,129286218,2956836471
4262,129286218,2202063265
4263,129286218,1317817827970134025
4264,129286218,993061609479254016
4265,129555767,1024980836368769026
4266,129567596,4018888580
4267,129582464,4018888580
4268,129688907,1270133776748855304
4269,129747756,2616995078
4270,129774421,1969346438
4271,129933721,137377811
4272,129962101,2956836471
4273,129962101,1317817827970134025
4274,130520787,2956836471
4275,130586815,1205226529455632385
4276,131056491,392557812
4277,131153704,2956836471
4278,131153704,1484563799264870400
4279,131153704,1431381303568576519
4280,131153704,284495692
4281,131153704,993061609479254016
4282,131153704,401625193
4283,131153704,780558998
4284,131153704,703699662692360194
4285,131153704,3036764830
4286,131153704,784797792464146432
4287,131153704,983340228
4288,131272764,501137418
4289,131322022,1501319295065673731
4290,131394224,1358152121556873217
4291,131541996,1498871513939914755
4292,131565473,1969346438
4293,131881542,1247260723480231939
4294,132183460,1401015246718914560
4295,132183460,820731335157383170
4296,132183460,2956836471
4297,132396393,316797199
4298,133277981,700071853
4299,133307813,2956836471
4300,133349457,2956836471
4301,133397127,1142623492141211650
4302,133397127,468851612
4303,133914833,722431116
4304,134201231,2956836471
4305,134253540,147401660
4306,134261467,2616995078
4307,134456538,1349922686898724864
4308,134601375,1270133776748855304
4309,134601375,1137744126085148674
4310,134657548,1270133776748855304
4311,134657548,1358152121556873217
4312,134917795,1270133776748855304
4313,134917795,1205226529455632385
4314,135024196,1307865457903448064
4315,135568360,1045412502
4316,135621892,2956836471
4317,136238340,1401015246718914560
4318,136565745,1401015246718914560
4319,136565745,1045412502
4320,136565745,1270133776748855304
4321,136572095,1425614068140892161
4322,136733855,419622371
4323,137107076,1205226529455632385
4324,137226032,381704954
4325,137226032,1498871513939914755
4326,137377811,1582162998
4327,137377811,3006786691
4328,137377811,1347531216933638144
4329,137377811,1349722128417865731
4330,137377811,1953353484
4331,137377811,1098262252459704320
4332,137377811,1279376529546305537
4333,137377811,354712792
4334,137377811,331464186
4335,137377811,747795262127513604
4336,137377811,1477052755
4337,137377811,199528797
4338,137377811,2453069245
4339,137391077,1401015246718914560
4340,137391077,820731335157383170
4341,137391077,2202063265
4342,138101468,2956836471
4343,138255365,2453069245
4344,138730371,2202063265
4345,138730371,1317817827970134025
4346,138890465,4018888580
4347,139060043,2956836471
4348,139080584,2956836471
4349,139809227,1349922686898724864
4350,139954853,2401156465
4351,140030918,4018888580
4352,140529056,831248271716802560
4353,140618811,705539763349164032
4354,140878115,873185490375233537
4355,141630553,1141886020281085953
4356,142372099,148934677
4357,143025338,319619581
4358,143214528,2956836471
4359,143225212,894808080
4360,143225212,241581504
4361,143242728,145619730
4362,143814075,4018888580
4363,144003355,1205226529455632385
4364,144377653,1205226529455632385
4365,144402222,4018888580
4366,144564702,1270133776748855304
4367,144668938,1270133776748855304
4368,144844152,2956836471
4369,145459615,2670627368
4370,145527799,4018888580
4371,145619730,824430755862437890
4372,145619730,569425982
4373,145674303,1142623492141211650
4374,145775205,1205226529455632385
4375,145931260,4018888580
4376,146435956,952506773491060738
4377,147215991,2956836471
4378,147401660,1449796752
4379,147401660,1468268895899369479
4380,147401660,824279300694097921
4381,147401660,1006275288953774081
4382,147401660,1011650358626738176
4383,147401660,384852760
4384,147401660,3366005779
4385,147401660,1095146858849038341
4386,147401660,1358152121556873217
4387,147401660,754913164827959300
4388,147476990,2301844336
4389,147657826,319619581
4390,147657826,1141886020281085953
4391,147723368,2202063265
4392,147923302,2956836471
4393,148355483,1141886020281085953
4394,148604896,1205226529455632385
4395,148833683,1358152121556873217
4396,148934677,1338930973757632513
4397,148934677,160687331
4398,148934677,190480677
4399,148934677,854829038829010945
4400,148934677,359149679
4401,148934677,2373741541
4402,148934677,2393554652
4403,148934677,4130444596
4404,148934677,245983129
4405,148934677,1375181102827106307
4406,148934677,2377661929
4407,148934677,3884826273
4408,148934677,2250763010
4409,148934677,904725215393009665
4410,148934677,552174785
4411,148934677,2470417146
4412,149543566,1446955666673909762
4413,149543566,1205226529455632385
4414,149853812,2956836471
4415,150357611,2956836471
4416,150688295,1231577023
4417,151574641,2956836471
4418,151892078,2956836471
4419,152174647,1380145054644379652
4420,152327006,2956836471
4421,152409595,1045412502
4422,152606632,1253688657925378050
4423,152784194,2956836471
4424,153644884,4018888580
4425,153957740,347907284
4426,155277535,1355917827052457987
4427,155277535,2301844336
4428,155325990,2956836471
4429,155440328,1358152121556873217
4430,155678897,1270133776748855304
4431,155900566,319619581
4432,156504737,1270133776748855304
4433,156634211,1742642538
4434,156769684,2616995078
4435,157383853,930419292
4436,157469802,2956836471
4437,158011765,2956836471
4438,158799495,1205226529455632385
4439,159032038,826226272418283520
4440,160142930,722431116
4441,160226632,4018888580
4442,160233617,2301844336
4443,160500623,1447541603015528454
4444,160614411,241581504
4445,160841431,2956836471
4446,161063168,2401156465
4447,162369733,1024980836368769026
4448,162570828,1477388539444740096
4449,162593092,2301844336
4450,163135330,1433815236
4451,163372983,2565866570
4452,163372983,1433364607217799174
4453,163372983,923461744294379520
4454,163372983,1499306385296826372
4455,163381770,2202063265
4456,164258991,2301844336
4457,164286462,2956836471
4458,164466867,2202063265
4459,164466867,790870659333259264
4460,164671536,2956836471
4461,164809920,443369826
4462,165147072,944232843831541761
4463,165541410,1259405905659146240
4464,165784646,2956836471
4465,165912246,4018888580
4466,166339467,1205226529455632385
4467,166643998,4018888580
4468,166643998,1390327074829787136
4469,167017165,2956836471
4470,167360052,2301844336
4471,167379483,2537862475
4472,167672249,1242289536459132928
4473,167734177,4018888580
4474,167800385,2956836471
4475,168686173,392557812
4476,168919083,468851612
4477,170290055,2956836471
4478,171977969,392557812
4479,173058421,930419292
4480,174476012,1141886020281085953
4481,174765013,952506773491060738
4482,175096175,3122487777
4483,175604092,1307865457903448064
4484,176352444,2956836471
4485,176352444,2202063265
4486,176772171,4018888580
4487,176852142,2322424306
4488,176998126,4018888580
4489,177157771,1024980836368769026
4490,177298843,2956836471
4491,177636914,2202063265
4492,178252338,419622371
4493,178595022,1141886020281085953
4494,178643267,1401015246718914560
4495,178643267,2956836471
4496,178643267,2202063265
4497,178643267,316797199
4498,178964209,1498871513939914755
4499,178978519,771850346
4500,179336926,2301844336
4501,179794260,4018888580
4502,180237277,1205226529455632385
4503,180443064,1248996730940448774
4504,180838460,3105328828
4505,181228587,2956836471
4506,181601084,2956836471
4507,181960091,1205226529455632385
4508,182074523,3105328828
4509,182304373,1231577023
4510,182808102,2616995078
4511,182835972,2202063265
4512,183308183,191389229
4513,184020744,841437061
4514,184081588,443369826
4515,184722128,1499525597491609601
4516,184722128,1256867308770910208
4517,184722128,1135610265972727808
4518,184739178,1141886020281085953
4519,185340947,1205226529455632385
4520,185392797,1969346438
4521,185580558,955872714757197825
4522,185683649,1165621107715641350
4523,186293728,1464847548535955460
4524,186686208,347907284
4525,187384483,1142623492141211650
4526,187570151,2956836471
4527,188043200,1205226529455632385
4528,188456691,4018888580
4529,188708789,1205226529455632385
4530,189876960,1270133776748855304
4531,190000476,930419292
4532,190336882,2965188994
4533,190387097,1358152121556873217
4534,190747273,2956836471
4535,191389229,2956836471
4536,191389229,3131731311
4537,191389229,205419275
4538,191389229,1017811719861792769
4539,191389229,1275838454
4540,191389229,1458025773680496640
4541,191389229,1479039131686739969
4542,191389229,4866620944
4543,191389229,3225992597
4544,191389229,516174427
4545,191389229,1423715971555069952
4546,191389229,2977706207
4547,191389229,222753306
4548,191389229,725556481
4549,191389229,395804218
4550,191389229,1101241018308005898
4551,191389229,2522699837
4552,191389229,333302137
4553,191389229,786266152335015940
4554,191389229,1016352991820111872
4555,191389229,2168155795
4556,191389229,1455695056317386755
4557,191389229,1473096697039499274
4558,191389229,2330989491
4559,191389229,1183984480232595457
4560,191389229,820731335157383170
4561,191389229,1472982994625441801
4562,191389229,360732250
4563,191389229,1361341841547939845
4564,191389229,1108742277915119617
4565,191389229,580002457
4566,191389229,993061609479254016
4567,191389229,723487591
4568,191389229,419757788
4569,191389229,1321525375504187396
4570,191389229,1137261048963239936
4571,191389229,1479934651900866560
4572,191389229,822781398960533504
4573,191389229,1312317045057433600
4574,191418595,2453069245
4575,191461705,1401015246718914560
4576,191461705,2202063265
4577,191869320,319619581
4578,192081928,4018888580
4579,192555479,2956836471
4580,192924235,443369826
4581,193680125,2616995078
4582,193981777,443369826
4583,194245999,1081484761934319623
4584,194293394,2956836471
4585,194380905,1447541603015528454
4586,194380905,809380369724297216
4587,194380905,1072213959208525830
4588,194380905,1365738627398008837
4589,194380905,1423649910512029703
4590,194380905,258741909
4591,194380905,1300925329675096064
4592,194380905,1436707256356253703
4593,194380905,954109532929654785
4594,194618321,4018888580
4595,194679037,1170190346132828161
4596,194882198,3064143615
4597,195047416,2301844336
4598,195105803,1500225538161577986
4599,195105803,1493295451927465987
4600,195105803,1400973042487115777
4601,195105803,826790341189726208
4602,195124018,705539763349164032
4603,195125789,443369826
4604,195288383,700071853
4605,195553045,457743272
4606,195553045,982767486
4607,195695799,2956836471
4608,195876127,2273474011
4609,195876127,614771274
4610,195876127,608125539
4611,195876127,570066444
4612,195876127,949743169276702720
4613,195876127,2367167777
4614,195876127,557037685
4615,195876127,719098026434945025
4616,195876127,2325443746
4617,195876127,1599568117
4618,196607761,700071853
4619,196696540,1417559554821349376
4620,196751458,4018888580
4621,198476237,1083358959174438913
4622,198955467,2956836471
4623,199201295,2202063265
4624,199201295,831248271716802560
4625,199300363,2202063265
4626,199351949,700071853
4627,200080261,1401015246718914560
4628,200080261,820731335157383170
4629,200080261,2956836471
4630,200080261,2202063265
4631,200080261,1317817827970134025
4632,200080261,2725140107
4633,200080261,957467053987856384
4634,201352472,4018888580
4635,201421240,2623362653
4636,203006481,2956836471
4637,203631536,944232843831541761
4638,203936631,2956836471
4639,204534066,4018888580
4640,205397578,443369826
4641,205397578,1488841887637250057
4642,205700679,1401015246718914560
4643,205700679,316797199
4644,206167750,2616995078
4645,206276892,4018888580
4646,206529413,2784051524
4647,206560204,2460279166
4648,206830178,316797199
4649,207574996,1498871513939914755
4650,207657278,1402869817
4651,207657278,3163148070
4652,208716048,1205226529455632385
4653,209233881,4018888580
4654,209992439,2956836471
4655,209992439,1317817827970134025
4656,210517351,1270133776748855304
4657,210535063,2956836471
4658,210959043,319619581
4659,211634901,966756279673851904
4660,211817274,2956836471
4661,212348394,1205226529455632385
4662,212611550,820731335157383170
4663,212611550,2956836471
4664,212611550,2202063265
4665,212611550,358841818
4666,212611550,2522699837
4667,212611550,381718987
4668,212611550,222753306
4669,212611550,324975557
4670,212611550,344040211
4671,212611550,3295630559
4672,212611550,833384074345644032
4673,212611550,602068266
4674,212949214,1498079353900568576
4675,213245607,2956836471
4676,213623906,1498871513939914755
4677,213801168,1270133776748855304
4678,214300876,2401156465
4679,214561368,700071853
4680,214760518,241581504
4681,215553525,3710888693
4682,215896862,826226272418283520
4683,216030263,1205226529455632385
4684,216272522,1045412502
4685,216272522,1205226529455632385
4686,216346234,2956836471
4687,216385540,2301844336
4688,216767555,760694335356690432
4689,216767555,1270133776748855304
4690,216767555,1329566710748172288
4691,217000520,826226272418283520
4692,218370194,2956836471
4693,218378463,2301844336
4694,219042977,241581504
